Timestamp,Hours,Date,Day,Month,Title,URL,Views
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ’Paruparo’ Official Live Performance Video,https://www.youtube.com/watch?v=fIqadIJDhn4,75610
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ’Katabi’ Official Live Performance Video,https://www.youtube.com/watch?v=StJXunEzsto,446913
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ’Infinity’ Official Live Performance Video,https://www.youtube.com/watch?v=GG1D6ZxY-IQ,284182
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ’Bikini’ Official Live Performance Video,https://www.youtube.com/watch?v=QutpP4_ulKE,287942
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ‘First Luv’ Official Performance Video,https://www.youtube.com/watch?v=xVQ1wIIRNoE,441009
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | ‘First Luv’ Official Music Video,https://www.youtube.com/watch?v=P9cMi4PdHYE,2929723
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,YOU DID IT (Live at The Cozy Cove) - KAIA,https://www.youtube.com/watch?v=VpvCC4gXOno,92484
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,KAIA 'TANGA' Official Music Video,https://www.youtube.com/watch?v=jY5--PXuAx0,753569
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,KAIA ‘TANGA’ Official Lyric Video,https://www.youtube.com/watch?v=N6bh_gBcels,221333
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,KAIA 'Walang Biruan' Official Music Video,https://www.youtube.com/watch?v=i7b-r5yszw0,459306
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,YARA 'Sabi Ko Na' Official Lyric Video,https://www.youtube.com/watch?v=SSotUEOZl-0,4869
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,Press Hit Play - Pansamantala [Official Music Film],https://www.youtube.com/watch?v=rsY7Ol5IZV8,159662
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,1621 - 'Bababa' Official Performance Video,https://www.youtube.com/watch?v=xnF_k0t2OZo,466595
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,G22 - 'Pa-Pa-Pa-Palaban' Official MV,https://www.youtube.com/watch?v=2qWput7UA7c,1304411
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,G22 - 'Pa-Pa-Pa-Palaban' (Official Lyric Visualizer),https://www.youtube.com/watch?v=q35eF4UdQiQ,69980
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,G22 - 'Pa-Pa-Pa-Palaban' Performance MV,https://www.youtube.com/watch?v=xzBu4XMM6gU,600587
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,"KAIA performs ""Walang Biruan"" LIVE on Wish 107.5 Bus",https://www.youtube.com/watch?v=iqySVDyhTVs,84626
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | 'Blink Twice' Official Music Video,https://www.youtube.com/watch?v=PlySXiQDGsM,22472798
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,#BINI : Pantropiko Performance Video | BINI,https://www.youtube.com/watch?v=Zx31bB2vMns,116286679
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,"BINI | 'Salamin, Salamin' Official Music Video",https://www.youtube.com/watch?v=J1Ip2sC_lss,91783269
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,"BINI : ‘Salamin, Salamin’ Dance Practice",https://www.youtube.com/watch?v=lY87lr0twyk,30793593
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI | 'Cherry On Top' Official Music Video,https://www.youtube.com/watch?v=wufUX5P2Ds8,56759767
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,Karera Official Music Video | BINI,https://www.youtube.com/watch?v=QNV2DmBxChQ,33623246
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,BINI - 'TOP' Official Music Video,https://www.youtube.com/watch?v=FjV1yHuNFMk,6401522
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,Strings Official Music Video | BINI,https://www.youtube.com/watch?v=OGBS-8IsPJ0,12190880
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,#BINI : 'I Feel Good' Official Music Video,https://www.youtube.com/watch?v=UMogVGvhs7U,11919658
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,Lagi | Official Music Video | #BINI,https://www.youtube.com/watch?v=KyndoXN4_ns,29952921
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,Na Na Na | Official Music Video | #BINI,https://www.youtube.com/watch?v=wJ6GCeSR4ss,19050339
2025-12-23 00:00:49,2025-12-23 01:00:00,2025-12-23,Tuesday,2025-12-01,'Golden Arrow' Official Music Video | #BINI,https://www.youtube.com/watch?v=beaF9FnJ1IA,4174793
